sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
skin_forehead_A_1_1_microbiome2_C	skin_forehead_A_2_1_microbiome2_C	0.5449873631332843	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_1_1_microbiome2_C	skin_forehead_fresh_A_1_1_microbiome2_C	0.5360338644406499	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_1_2_qiagen_C	skin_forehead_A_2_2_qiagen_C	0.5083241693722444	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_1_2_qiagen_C	skin_forehead_fresh_A_1_2_qiagen_C	0.43841993986613603	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_2_1_microbiome2_C	skin_forehead_fresh_A_1_1_microbiome2_C	0.5662043951367498	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_2_2_qiagen_C	skin_forehead_fresh_A_1_2_qiagen_C	0.5331595921120417	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_3_1_microbiome20_C	skin_forehead_A_3_2_microbiome20_C	0.4149007668563539	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_A_3_1_microbiome20_C	skin_forehead_fresh_A_2_microbiome20_C	0.5227255105731015	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_A_3_2_microbiome20_C	skin_forehead_fresh_A_2_microbiome20_C	0.5258331605958548	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_B_1_1_microbiome2_C	skin_forehead_B_2_1_microbiome2_C	0.5431560483273564	human forehead B	MM (2-min.)	human forehead B	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_B_1_2_qiagen_C	skin_forehead_B_2_2_qiagen_C	0.49584054582412457	human forehead B	PS	human forehead B	PS	human	human forehead	low	Low biomass
skin_forehead_D_1_1_microbiome2_C	skin_forehead_D_2_1_microbiome2_C	0.5343638559654995	human forehead D	MM (2-min.)	human forehead D	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_D_1_2_qiagen_C	skin_forehead_D_2_2_qiagen_C	0.4668091097939616	human forehead D	PS	human forehead D	PS	human	human forehead	low	Low biomass
skin_forehead_D_3_1_microbiome20_C	skin_forehead_D_3_2_microbiome20_C	0.5268639098410928	human forehead D	MM (20-min.)	human forehead D	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_O_1_microbiome2_C	skin_forehead_eluent_O_1_microbiome2_C	0.5053864068023116	human forehead O	MM (2-min.)	human forehead O	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_P_1_microbiome2_C	skin_forehead_eluent_P_1_microbiome2_C	0.5080945105239874	human forehead P	MM (2-min.)	human forehead P	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_P_2_qiagen_C	skin_forehead_eluent_P_2_qiagen_C	0.46630085977047825	human forehead P	PS	human forehead P	PS	human	human forehead	low	Low biomass
skin_forehead_Q_1_1_microbiome2_C	skin_forehead_Q_2_1_microbiome2_C	0.4873779425733589	human forehead Q	MM (2-min.)	human forehead Q	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_Q_3_1_microbiome20_C	skin_forehead_Q_3_2_microbiome20_C	0.4170573107492257	human forehead Q	MM (20-min.)	human forehead Q	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_R_1_microbiome2_C	skin_forehead_eluent_R_1_microbiome2_C	0.46641187204967327	human forehead R	MM (2-min.)	human forehead R	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_R_2_qiagen_C	skin_forehead_eluent_R_2_qiagen_C	0.45478730742207824	human forehead R	PS	human forehead R	PS	human	human forehead	low	Low biomass
skin_forehead_T_1_microbiome2_C	skin_forehead_eluent_T_1_microbiome2_C	0.3390291318462436	human forehead T	MM (2-min.)	human forehead T	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_T_2_qiagen_C	skin_forehead_eluent_T_2_qiagen_C	0.39900181608600693	human forehead T	PS	human forehead T	PS	human	human forehead	low	Low biomass
skin_forehead_U_microbiome20_C	skin_forehead_eluent_U_microbiome20_C	0.480872558733256	human forehead U	MM (20-min.)	human forehead U	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_V_microbiome20_C	skin_forehead_eluent_V_microbiome20_C	0.36428295648858483	human forehead V	MM (20-min.)	human forehead V	MM (20-min.)	human	human forehead	low	Low biomass
uriF_P_1_microbiome20_L	uriF_P_2_microbiome20_L	0.47374518139287625	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome20_L	uriF_P_3_microbiome20_L	0.5107161059405714	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome2_L	uriF_P_2_microbiome2_L	0.4612795052773582	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome2_L	uriF_P_3_microbiome2_L	0.3904456436791846	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_1_qiagen_L	uriF_P_2_qiagen_L	0.49260579834392515	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_P_1_qiagen_L	uriF_P_3_qiagen_L	0.4439824140306307	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_P_2_microbiome20_L	uriF_P_3_microbiome20_L	0.4914470934173256	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_2_microbiome2_L	uriF_P_3_microbiome2_L	0.4380119259472394	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_2_qiagen_L	uriF_P_3_qiagen_L	0.4390161845803943	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_S_1_microbiome20_L	uriF_S_2_microbiome20_L	0.4472455358704095	human.urine.S	MM (20-min.)	human.urine.S	MM (20-min.)	human	human female urine	low	Low biomass
uriF_S_1_microbiome2_L	uriF_S_2_microbiome2_L	0.431592132960687	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_1_microbiome2_L	uriF_S_3_microbiome2_L	0.45351232288925286	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_1_qiagen_L	uriF_S_2_qiagen_L	0.3683483419903602	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
uriF_S_1_qiagen_L	uriF_S_3_qiagen_L	0.3389353396420313	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
uriF_S_2_microbiome2_L	uriF_S_3_microbiome2_L	0.47272939301673844	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_2_qiagen_L	uriF_S_3_qiagen_L	0.4330140038433487	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
wat_F_A_1_microbiome20_L	wat_F_A_2_microbiome20_L	0.4703623729929397	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome20_L	wat_F_A_3_microbiome20_L	0.48414166184115887	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome2_L	wat_F_A_2_microbiome2_L	0.45831548838203673	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome2_L	wat_F_A_3_microbiome2_L	0.472748204110192	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_A_2_microbiome20_L	wat_F_A_3_microbiome20_L	0.458870759024024	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_2_microbiome2_L	wat_F_A_3_microbiome2_L	0.48672263535602267	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome20_L	wat_F_B_2_microbiome20_L	0.46368441791406634	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome20_L	wat_F_B_3_microbiome20_L	0.4614374406799242	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome2_L	wat_F_B_2_microbiome2_L	0.4967305590376659	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome2_L	wat_F_B_3_microbiome2_L	0.4743559355169042	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_qiagen_L	wat_F_B_2_qiagen_L	0.46660568289721394	freshwater site 2	PS	freshwater site 2	PS	water	freshwater	low	Low biomass
wat_F_B_2_microbiome20_L	wat_F_B_3_microbiome20_L	0.44729306109102307	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_2_microbiome2_L	wat_F_B_3_microbiome2_L	0.4616648718860633	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_S_A_1_microbiome20_L	wat_S_A_2_microbiome20_L	0.5069845797639089	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome20_L	wat_S_A_3_microbiome20_L	0.5033470275857098	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome2_L	wat_S_A_2_microbiome2_L	0.5178212670830773	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome2_L	wat_S_A_3_microbiome2_L	0.5739438972337401	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_1_qiagen_L	wat_S_A_2_qiagen_L	0.44847891014100244	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_A_1_qiagen_L	wat_S_A_3_qiagen_L	0.5031473137898067	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_A_2_microbiome20_L	wat_S_A_3_microbiome20_L	0.5470243119038304	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_2_microbiome2_L	wat_S_A_3_microbiome2_L	0.5316114517106555	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_2_qiagen_L	wat_S_A_3_qiagen_L	0.4982178881074583	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_B_1_microbiome20_L	wat_S_B_2_microbiome20_L	0.49722739354068685	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome20_L	wat_S_B_3_microbiome20_L	0.5161264837073	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome2_L	wat_S_B_2_microbiome2_L	0.512734630014645	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome2_L	wat_S_B_3_microbiome2_L	0.48788156399491894	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_1_qiagen_L	wat_S_B_2_qiagen_L	0.5549461565436602	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
wat_S_B_1_qiagen_L	wat_S_B_3_qiagen_L	0.5503739384386941	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
wat_S_B_2_microbiome20_L	wat_S_B_3_microbiome20_L	0.5362132042489732	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_2_microbiome2_L	wat_S_B_3_microbiome2_L	0.5314971414267016	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_2_qiagen_L	wat_S_B_3_qiagen_L	0.5545012911219193	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
