sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
skin_forehead_A_1_1_microbiome2_C	skin_forehead_fresh_A_1_1_microbiome2_C	0.06312015291409757	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_1_2_qiagen_C	skin_forehead_A_2_2_qiagen_C	0.1966172308396498	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_1_2_qiagen_C	skin_forehead_fresh_A_1_2_qiagen_C	0.27988221815434144	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_2_1_microbiome2_C	skin_forehead_fresh_A_1_1_microbiome2_C	0.23669083981435685	human forehead A	MM (2-min.)	human forehead A	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_A_2_2_qiagen_C	skin_forehead_fresh_A_1_2_qiagen_C	0.10010160931132557	human forehead A	PS	human forehead A	PS	human	human forehead	low	Low biomass
skin_forehead_A_3_1_microbiome20_C	skin_forehead_A_3_2_microbiome20_C	0.2706509571813612	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_A_3_1_microbiome20_C	skin_forehead_fresh_A_2_microbiome20_C	0.2177559736308324	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_A_3_2_microbiome20_C	skin_forehead_fresh_A_2_microbiome20_C	0.4075093907334486	human forehead A	MM (20-min.)	human forehead A	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_B_1_1_microbiome2_C	skin_forehead_B_2_1_microbiome2_C	0.25525331615908886	human forehead B	MM (2-min.)	human forehead B	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_B_1_2_qiagen_C	skin_forehead_B_2_2_qiagen_C	0.5408593306968469	human forehead B	PS	human forehead B	PS	human	human forehead	low	Low biomass
skin_forehead_D_1_1_microbiome2_C	skin_forehead_D_2_1_microbiome2_C	0.2661101668558486	human forehead D	MM (2-min.)	human forehead D	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_D_1_2_qiagen_C	skin_forehead_D_2_2_qiagen_C	0.25406477350200357	human forehead D	PS	human forehead D	PS	human	human forehead	low	Low biomass
skin_forehead_D_3_1_microbiome20_C	skin_forehead_D_3_2_microbiome20_C	0.29108562714159253	human forehead D	MM (20-min.)	human forehead D	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_O_1_microbiome2_C	skin_forehead_eluent_O_1_microbiome2_C	0.07835081826586048	human forehead O	MM (2-min.)	human forehead O	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_P_1_microbiome2_C	skin_forehead_eluent_P_1_microbiome2_C	0.14779041470447485	human forehead P	MM (2-min.)	human forehead P	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_P_2_qiagen_C	skin_forehead_eluent_P_2_qiagen_C	0.08570973033516596	human forehead P	PS	human forehead P	PS	human	human forehead	low	Low biomass
skin_forehead_Q_1_1_microbiome2_C	skin_forehead_Q_2_1_microbiome2_C	0.2462123494336512	human forehead Q	MM (2-min.)	human forehead Q	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_Q_3_1_microbiome20_C	skin_forehead_Q_3_2_microbiome20_C	0.2900536490276168	human forehead Q	MM (20-min.)	human forehead Q	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_R_1_microbiome2_C	skin_forehead_eluent_R_1_microbiome2_C	0.3786462495583864	human forehead R	MM (2-min.)	human forehead R	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_R_2_qiagen_C	skin_forehead_eluent_R_2_qiagen_C	0.1353522674351392	human forehead R	PS	human forehead R	PS	human	human forehead	low	Low biomass
skin_forehead_T_1_microbiome2_C	skin_forehead_eluent_T_1_microbiome2_C	0.13006395797844245	human forehead T	MM (2-min.)	human forehead T	MM (2-min.)	human	human forehead	low	Low biomass
skin_forehead_T_2_qiagen_C	skin_forehead_eluent_T_2_qiagen_C	0.2895292841128751	human forehead T	PS	human forehead T	PS	human	human forehead	low	Low biomass
skin_forehead_U_microbiome20_C	skin_forehead_eluent_U_microbiome20_C	0.29086316430710046	human forehead U	MM (20-min.)	human forehead U	MM (20-min.)	human	human forehead	low	Low biomass
skin_forehead_V_microbiome20_C	skin_forehead_eluent_V_microbiome20_C	0.3044811929741396	human forehead V	MM (20-min.)	human forehead V	MM (20-min.)	human	human forehead	low	Low biomass
uriF_P_1_microbiome20_L	uriF_P_2_microbiome20_L	0.26610185173778983	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome20_L	uriF_P_3_microbiome20_L	0.03717556622581387	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome2_L	uriF_P_2_microbiome2_L	0.21035628669115677	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_1_microbiome2_L	uriF_P_3_microbiome2_L	0.0883544433709372	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_1_qiagen_L	uriF_P_2_qiagen_L	0.23167604860222907	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_P_1_qiagen_L	uriF_P_3_qiagen_L	0.1023280784760159	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_P_2_microbiome20_L	uriF_P_3_microbiome20_L	0.2870423310280329	human.urine.P	MM (20-min.)	human.urine.P	MM (20-min.)	human	human female urine	low	Low biomass
uriF_P_2_microbiome2_L	uriF_P_3_microbiome2_L	0.14803206605908512	human.urine.P	MM (2-min.)	human.urine.P	MM (2-min.)	human	human female urine	low	Low biomass
uriF_P_2_qiagen_L	uriF_P_3_qiagen_L	0.23681845972932308	human.urine.P	PS	human.urine.P	PS	human	human female urine	low	Low biomass
uriF_S_1_microbiome20_L	uriF_S_2_microbiome20_L	0.3807165183207981	human.urine.S	MM (20-min.)	human.urine.S	MM (20-min.)	human	human female urine	low	Low biomass
uriF_S_1_microbiome2_L	uriF_S_2_microbiome2_L	0.2957653963017729	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_1_microbiome2_L	uriF_S_3_microbiome2_L	0.033413350382267296	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_1_qiagen_L	uriF_S_2_qiagen_L	0.19716925348524117	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
uriF_S_1_qiagen_L	uriF_S_3_qiagen_L	0.1127555471128122	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
uriF_S_2_microbiome2_L	uriF_S_3_microbiome2_L	0.26618341658059175	human.urine.S	MM (2-min.)	human.urine.S	MM (2-min.)	human	human female urine	low	Low biomass
uriF_S_2_qiagen_L	uriF_S_3_qiagen_L	0.23535058521653296	human.urine.S	PS	human.urine.S	PS	human	human female urine	low	Low biomass
wat_F_A_1_microbiome20_L	wat_F_A_2_microbiome20_L	0.2373468051688246	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome20_L	wat_F_A_3_microbiome20_L	0.1148806620135805	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome2_L	wat_F_A_2_microbiome2_L	0.3122370552130237	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_A_1_microbiome2_L	wat_F_A_3_microbiome2_L	0.07895837143988949	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_A_2_microbiome20_L	wat_F_A_3_microbiome20_L	0.15532263358797696	freshwater site 1	MM (20-min.)	freshwater site 1	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_A_2_microbiome2_L	wat_F_A_3_microbiome2_L	0.23565939150667528	freshwater site 1	MM (2-min.)	freshwater site 1	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome20_L	wat_F_B_2_microbiome20_L	0.2936249966082897	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome20_L	wat_F_B_3_microbiome20_L	0.1921111805238398	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome2_L	wat_F_B_2_microbiome2_L	0.2869177273926301	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_microbiome2_L	wat_F_B_3_microbiome2_L	0.05860018312247249	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_F_B_1_qiagen_L	wat_F_B_2_qiagen_L	0.14156679121493798	freshwater site 2	PS	freshwater site 2	PS	water	freshwater	low	Low biomass
wat_F_B_2_microbiome20_L	wat_F_B_3_microbiome20_L	0.20272999721899512	freshwater site 2	MM (20-min.)	freshwater site 2	MM (20-min.)	water	freshwater	low	Low biomass
wat_F_B_2_microbiome2_L	wat_F_B_3_microbiome2_L	0.2888476766509002	freshwater site 2	MM (2-min.)	freshwater site 2	MM (2-min.)	water	freshwater	low	Low biomass
wat_S_A_1_microbiome20_L	wat_S_A_2_microbiome20_L	0.15826253255108202	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome20_L	wat_S_A_3_microbiome20_L	0.25076535825981816	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome2_L	wat_S_A_2_microbiome2_L	0.13234207278767973	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_1_microbiome2_L	wat_S_A_3_microbiome2_L	0.0716651152661266	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_1_qiagen_L	wat_S_A_2_qiagen_L	0.25703740105034095	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_A_1_qiagen_L	wat_S_A_3_qiagen_L	0.15428008308067437	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_A_2_microbiome20_L	wat_S_A_3_microbiome20_L	0.2159860876123488	seawater site 1	MM (20-min.)	seawater site 1	MM (20-min.)	water	seawater	low	Low biomass
wat_S_A_2_microbiome2_L	wat_S_A_3_microbiome2_L	0.12337327072519252	seawater site 1	MM (2-min.)	seawater site 1	MM (2-min.)	water	seawater	low	Low biomass
wat_S_A_2_qiagen_L	wat_S_A_3_qiagen_L	0.2922155592355243	seawater site 1	PS	seawater site 1	PS	water	seawater	low	Low biomass
wat_S_B_1_microbiome20_L	wat_S_B_2_microbiome20_L	0.2018291354158213	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome20_L	wat_S_B_3_microbiome20_L	0.1358445400422435	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome2_L	wat_S_B_2_microbiome2_L	0.05693251316517509	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_1_microbiome2_L	wat_S_B_3_microbiome2_L	0.16113211834878585	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_1_qiagen_L	wat_S_B_2_qiagen_L	0.4849643397506414	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
wat_S_B_1_qiagen_L	wat_S_B_3_qiagen_L	0.5241664854495257	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
wat_S_B_2_microbiome20_L	wat_S_B_3_microbiome20_L	0.12043328957604435	seawater site 2	MM (20-min.)	seawater site 2	MM (20-min.)	water	seawater	low	Low biomass
wat_S_B_2_microbiome2_L	wat_S_B_3_microbiome2_L	0.21483088727608135	seawater site 2	MM (2-min.)	seawater site 2	MM (2-min.)	water	seawater	low	Low biomass
wat_S_B_2_qiagen_L	wat_S_B_3_qiagen_L	0.8813040553480679	seawater site 2	PS	seawater site 2	PS	water	seawater	low	Low biomass
