sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
skin_armpit_O_2_microbiome20_L	skin_armpit_O_3_microbiome20_L	0.033136443158567556	human.armpit.O	MM (20-min.)	human.armpit.O	MM (20-min.)	human	human armpit	low	Low biomass
skin_armpit_O_2_microbiome2_L	skin_armpit_O_3_microbiome2_L	0.3791279707805516	human.armpit.O	MM (2-min.)	human.armpit.O	MM (2-min.)	human	human armpit	low	Low biomass
skin_armpit_O_2_qiagen_L	skin_armpit_O_3_qiagen_L	0.4759635306232144	human.armpit.O	PS	human.armpit.O	PS	human	human armpit	low	Low biomass
skin_foot_A_1_microbiome20_L	skin_foot_A_2_microbiome20_L	0.6859065869599175	human.foot.A	MM (20-min.)	human.foot.A	MM (20-min.)	human	human foot	low	Low biomass
skin_foot_A_1_microbiome20_L	skin_foot_A_3_microbiome20_L	1.0927826983546691	human.foot.A	MM (20-min.)	human.foot.A	MM (20-min.)	human	human foot	low	Low biomass
skin_foot_A_1_microbiome2_L	skin_foot_A_2_microbiome2_L	0.26655716433273197	human.foot.A	MM (2-min.)	human.foot.A	MM (2-min.)	human	human foot	low	Low biomass
skin_foot_A_1_microbiome2_L	skin_foot_A_3_microbiome2_L	0.16756890604877053	human.foot.A	MM (2-min.)	human.foot.A	MM (2-min.)	human	human foot	low	Low biomass
skin_foot_A_1_qiagen_L	skin_foot_A_2_qiagen_L	0.0468140992573785	human.foot.A	PS	human.foot.A	PS	human	human foot	low	Low biomass
skin_foot_A_1_qiagen_L	skin_foot_A_3_qiagen_L	0.07356034978529168	human.foot.A	PS	human.foot.A	PS	human	human foot	low	Low biomass
skin_foot_A_2_microbiome20_L	skin_foot_A_3_microbiome20_L	0.42656339477795546	human.foot.A	MM (20-min.)	human.foot.A	MM (20-min.)	human	human foot	low	Low biomass
skin_foot_A_2_microbiome2_L	skin_foot_A_3_microbiome2_L	0.11809259689260533	human.foot.A	MM (2-min.)	human.foot.A	MM (2-min.)	human	human foot	low	Low biomass
skin_foot_A_2_qiagen_L	skin_foot_A_3_qiagen_L	0.1112181959771685	human.foot.A	PS	human.foot.A	PS	human	human foot	low	Low biomass
skin_foot_B_1_microbiome20_L	skin_foot_B_2_microbiome20_L	0.5026276318925013	human.foot.B	MM (20-min.)	human.foot.B	MM (20-min.)	human	human foot	low	Low biomass
skin_foot_B_1_microbiome20_L	skin_foot_B_3_microbiome20_L	0.6055685584272682	human.foot.B	MM (20-min.)	human.foot.B	MM (20-min.)	human	human foot	low	Low biomass
skin_foot_B_1_microbiome2_L	skin_foot_B_2_microbiome2_L	0.3303290564356069	human.foot.B	MM (2-min.)	human.foot.B	MM (2-min.)	human	human foot	low	Low biomass
skin_foot_B_1_microbiome2_L	skin_foot_B_3_microbiome2_L	0.47366068579752374	human.foot.B	MM (2-min.)	human.foot.B	MM (2-min.)	human	human foot	low	Low biomass
skin_foot_B_1_qiagen_L	skin_foot_B_2_qiagen_L	0.07926025983053676	human.foot.B	PS	human.foot.B	PS	human	human foot	low	Low biomass
skin_foot_B_1_qiagen_L	skin_foot_B_3_qiagen_L	0.04723809266659357	human.foot.B	PS	human.foot.B	PS	human	human foot	low	Low biomass
skin_foot_B_2_microbiome20_L	skin_foot_B_3_microbiome20_L	0.13995883860755973	human.foot.B	MM (20-min.)	human.foot.B	MM (20-min.)	human	human foot	low	Low biomass
skin_foot_B_2_microbiome2_L	skin_foot_B_3_microbiome2_L	0.7985262939596082	human.foot.B	MM (2-min.)	human.foot.B	MM (2-min.)	human	human foot	low	Low biomass
